,Employee_ID,Employee_Name,Age,Gender, MaritalStatus,Hire Date,Department,Position,Education,EnvironmentSatisfaction,JobInvolvement,JobLevel,JobSatisfaction,Annual_Income,RelationshipSatisfaction,Working_hrs_perday,TotalWorkingYearsexperience,TrainingTimeinmonths,WorkLifeBalance,Behaviourial_Competence,OntimeDelivery,TicketSolvingManagements,Project_evlaution,Working_from_home,Psycho-social_indicators,overtime,PercentSalaryHike,Netconnectivity,PerformanceRating
914,1914,James Black,24,Female,Married,04-05-2013,Sales,Sales Representative,Medical,High,Medium,4,Medium,25,Low,10,21,3,Best,good,Good,fair,12,Yes,Outstanding,1,10,Good,good
915,1915,Mary Nelson,50,Female,Married,08-06-2000,Research & Development,Senior Manager R&D,Other,Low,High,1,Low,22,Very_High,8,16,2,Good,Excellent,Excellent,satistfactory,6,No,Outstanding,1,13,Poor,Excellent
916,1916,Robert Williams,22,Female,Married,10-06-2011,Research & Development,Senior Manager R&D,Medical,Medium,High,5,Medium,20,Medium,9,13,2,Best,In-adequate,Excellent,good,10,No,Outstanding,1,4,Poor,Excellent
917,1917,Alicia Carter,21,male,Divorsed,28-07-2018,Research & Development,Healthcare Representative,Other,Low,High,5,Medium,25,Low,10,22,5,Good,poor,Outstanding,poor,7,No,low,0,12,Poor,Outstanding
918,1918,Travis Patterson,34,male,Married,01-06-2019,Sales,Sales Executive,Marketing,High,Low,1,Very_High,20,Low,9,12,3,Good,Satisfactory,Outstanding,satistfactory,7,No,Excellent,0,6,Poor,Outstanding
919,1919,Levi Carpenter,27,Female,Married,04-11-2021,Research & Development,Research Scientist,Medical,High,High,4,Very_High,22,Very_High,10,18,5,Bad,poor,Good,fair,8,Yes,low,1,1,Good,good
920,1920,Jeffery Romero,37,Female,Divorsed,29-08-2006,Development,Developer,Life Sciences,Medium,High,1,Very_High,25,Very_High,10,21,3,Bad,good,Good,good,14,No,low,0,4,Poor,good
921,1921,William Walker,33,male,Married,19-04-2005,Research & Development,Senior Manager R&D,Medical,High,Low,1,Very_High,20,Medium,8,11,2,Good,In-adequate,Outstanding,Excellent,11,Yes,good,0,5,Good,Outstanding
922,1922,Adam Lewis,25,Female,Married,19-01-2021,Research & Development,Manufacturing Director,Medical,High,Very_High,5,High,12,Medium,10,10,3,Better,good,Satisfactory,satistfactory,14,No,good,1,8,Poor,low
923,1923,Tammy Lee,22,male,Single,03-10-2017,Research & Development,Manager,Medical,Very_High,High,3,Medium,6,Very_High,9,1,5,Good,In-adequate,Good,poor,8,No,Outstanding,1,6,Poor,good
924,1924,Douglas Sloan,21,Female,Married,30-09-1993,Sales,Sales Executive,Medical,Low,Medium,4,Medium,20,Very_High,9,12,2,Best,Verygood,Excellent,poor,12,Yes,low,1,7,Good,Excellent
925,1925,Vanessa Knight,29,male,Single,10-04-2019,Sales,Sales Representative,Marketing,Low,Medium,3,Medium,12,Low,10,8,2,Best,poor,Outstanding,good,9,Yes,Outstanding,0,3,Good,Outstanding
926,1926,Keith Jones,39,Female,Married,04-06-2010,Development,Developer,Life Sciences,High,High,4,High,6,Medium,8,2,5,Good,good,Good,good,5,No,low,1,2,Poor,good
927,1927,Jose Atkinson,30,male,Married,18-10-2014,Development,Developer,Life Sciences,Low,High,2,Medium,6,Very_High,8,3,1,Best,In-adequate,Satisfactory,poor,8,Yes,Excellent,1,8,Good,low
928,1928,Johnny Luna,48,Female,Married,13-07-1992,Research & Development,Senior Manager R&D,Technical Degree,Low,High,5,Medium,6,High,9,1,1,Better,poor,Excellent,poor,4,No,good,1,15,Poor,Excellent
929,1929,Carol Bass,55,male,Divorsed,07-03-1993,Research & Development,Laboratory Technician,Medical,Medium,High,3,Low,12,Very_High,10,10,6,Best,good,Satisfactory,Excellent,13,Yes,Excellent,1,15,Good,low
930,1930,Joanna Jones,35,Female,Married,27-03-2005,Research & Development,Senior Manager R&D,Other,Medium,Medium,5,Low,6,Medium,10,4,2,Good,poor,Satisfactory,fair,14,Yes,good,1,4,Good,low
931,1931,Dominique Sanders,20,Female,Single,04-01-1994,Development,Developer,Life Sciences,Medium,Very_High,3,Very_High,6,Very_High,8,4,2,Best,In-adequate,Excellent,fair,4,Yes,Excellent,1,12,Good,Excellent
932,1932,Paul Little,50,male,Married,01-04-2015,Research & Development,Senior Manager R&D,Technical Degree,Very_High,High,1,High,25,Medium,9,23,2,Better,Excellent,Good,fair,12,Yes,good,1,4,Good,good
933,1933,Christopher Simpson,56,Female,Married,09-05-2005,Development,Developer,Life Sciences,High,Very_High,3,Medium,20,Low,8,14,3,Bad,good,Satisfactory,fair,7,No,good,0,5,Poor,low
934,1934,Michael Edwards,36,Female,Married,26-03-2017,Development,Developer,Life Sciences,High,Low,4,Very_High,25,Very_High,9,23,1,Bad,poor,Satisfactory,poor,13,Yes,low,1,12,Good,low
935,1935,Jennifer Shepherd,29,male,Single,14-10-2005,Human Resources,Human Resources,Medical,Very_High,High,1,Medium,22,High,8,17,6,Good,In-adequate,Good,Excellent,12,No,good,1,16,Poor,good
936,1936,Marie Fowler,32,male,Single,21-03-2021,Research & Development,Research Scientist,Medical,Medium,High,3,High,6,Low,10,5,6,Bad,In-adequate,Excellent,good,4,Yes,good,0,6,Good,Excellent
937,1937,Shelly Meyer,42,Female,Married,02-06-2008,Development,Developer,Life Sciences,Low,Very_High,4,High,20,High,8,13,6,Better,poor,Satisfactory,fair,11,No,Excellent,0,1,Poor,low
938,1938,Jeffrey Hill,30,male,Married,09-02-2012,Research & Development,Manager R&D,Technical Degree,Low,Very_High,3,Low,22,High,9,16,1,Good,In-adequate,Outstanding,poor,9,Yes,Excellent,0,3,Good,Outstanding
939,1939,Megan Hernandez,52,male,Married,24-04-2011,Research & Development,Manager R&D,Medical,Medium,Very_High,2,Medium,12,High,8,8,3,Good,good,Satisfactory,fair,10,Yes,Outstanding,0,5,Good,low
940,1940,Jason Caldwell,47,Female,Married,29-11-2003,Research & Development,Manager,Medical,High,Low,3,Very_High,25,High,9,24,1,Best,poor,Satisfactory,poor,12,No,good,0,16,Poor,low
941,1941,Charles Perez,38,Female,Married,30-10-2004,Research & Development,Manager R&D,Medical,Medium,Low,5,Medium,6,Low,9,1,2,Better,Excellent,Excellent,poor,8,No,good,0,6,Poor,Excellent
942,1942,Alyssa Thompson,36,Female,Single,15-04-2001,Sales,Sales Executive,Other,Medium,Low,3,Very_High,20,Very_High,9,12,5,Better,good,Excellent,Excellent,14,Yes,Outstanding,0,9,Good,Excellent
943,1943,Kristy Jenkins,51,Female,Divorsed,13-10-1996,Development,Developer,Life Sciences,Very_High,Very_High,4,Very_High,12,Very_High,9,6,1,Better,Satisfactory,Satisfactory,good,7,No,good,1,15,Poor,low
944,1944,Jason Burke,32,Female,Divorsed,22-04-2017,Development,Developer,Life Sciences,High,Medium,3,Low,12,Very_High,8,7,1,Good,Satisfactory,Excellent,Excellent,13,Yes,Excellent,0,6,Good,Excellent
945,1945,Kelly Collins,40,Female,Married,18-07-2011,Research & Development,Manager R&D,Medical,Very_High,Very_High,3,Medium,25,Low,9,24,1,Bad,poor,Outstanding,good,12,No,good,0,7,Poor,Outstanding
946,1946,Jordan Carlson,37,male,Married,17-10-2015,Development,Developer,Life Sciences,High,Very_High,2,Very_High,6,Low,9,4,4,Best,In-adequate,Excellent,fair,13,Yes,Excellent,0,1,Good,Excellent
947,1947,Robert Martinez,28,Female,Married,02-11-2011,Development,Developer,Life Sciences,High,Low,4,Low,20,High,9,13,4,Better,Excellent,Satisfactory,Excellent,11,Yes,Outstanding,1,10,Good,low
948,1948,Kristine Turner,49,Female,Single,19-02-2004,Sales,Sales Executive,Marketing,Very_High,Low,2,Low,22,Very_High,9,18,6,Bad,good,Outstanding,good,6,Yes,good,0,3,Good,Outstanding
949,1949,William Stokes,55,Female,Divorsed,23-06-1996,Development,Developer,Life Sciences,Very_High,High,5,Very_High,25,Very_High,9,21,5,Best,poor,Satisfactory,Excellent,6,Yes,Excellent,0,10,Good,low
950,1950,Christopher Reese,53,Female,Single,22-06-1995,Research & Development,Manufacturing Director,Medical,Low,Medium,1,High,12,Very_High,8,8,2,Good,good,Good,Excellent,5,Yes,Outstanding,1,10,Good,good
951,1951,Kristi Johnson,52,male,Divorsed,09-12-2011,Sales,Manager,Marketing,High,Very_High,1,Medium,22,Very_High,10,19,5,Better,In-adequate,Outstanding,Excellent,11,No,low,0,6,Poor,Outstanding
952,1952,Dwayne Roberts,25,Female,Married,11-01-2004,Sales,Sales Executive,Marketing,Very_High,Medium,1,Very_High,25,Very_High,10,22,6,Good,Satisfactory,Excellent,fair,14,Yes,low,0,16,Good,Excellent
953,1953,Dana Dawson,48,Female,Divorsed,05-09-2007,Research & Development,Healthcare Representative,Life Sciences,Medium,Very_High,4,Medium,25,Low,9,23,1,Good,good,Excellent,poor,13,Yes,good,0,14,Good,Excellent
954,1954,Monica Franco,60,male,Married,19-09-2017,Research & Development,Manager R&D,Medical,Medium,Medium,3,Low,20,Very_High,10,14,3,Best,Satisfactory,Excellent,poor,13,No,Excellent,0,8,Poor,Excellent
955,1955,Desiree Freeman,37,male,Married,18-04-2001,Development,Developer,Life Sciences,Medium,Low,5,Low,12,High,9,6,4,Good,In-adequate,Good,fair,7,No,good,1,1,Poor,good
956,1956,Megan Kent,38,male,Divorsed,18-03-2009,Development,Developer,Life Sciences,Very_High,Medium,4,Very_High,12,Medium,9,8,3,Bad,In-adequate,Excellent,poor,7,No,Outstanding,0,15,Poor,Excellent
957,1957,Lorraine Baker,29,male,Married,09-08-2007,Development,Developer,Life Sciences,High,Very_High,2,High,25,Medium,9,21,6,Better,poor,Satisfactory,good,12,Yes,low,0,16,Good,low
958,1958,James Turner,53,Female,Divorsed,01-05-2020,Development,Developer,Life Sciences,Low,Very_High,2,Low,12,High,8,10,1,Bad,In-adequate,Excellent,Excellent,9,No,Outstanding,0,10,Poor,Excellent
959,1959,Jennifer Parsons,33,male,Divorsed,10-10-1995,Sales,Sales Executive,Marketing,Low,High,5,High,6,Low,8,1,2,Better,Verygood,Outstanding,good,7,Yes,low,1,12,Good,Outstanding
960,1960,Melissa Brown,31,male,Divorsed,28-05-2014,Sales,Sales Executive,Technical Degree,Medium,Low,2,Medium,6,Low,8,5,5,Bad,poor,Outstanding,poor,13,No,Excellent,1,4,Poor,Outstanding
961,1961,Kristen Harper,24,Female,Married,09-01-2014,Development,Developer,Life Sciences,Very_High,Very_High,5,Low,25,Medium,10,22,5,Better,In-adequate,Satisfactory,good,5,No,low,1,8,Poor,low
962,1962,Joseph Gonzalez,32,male,Married,09-06-2007,Development,Developer,Life Sciences,Low,Low,5,Low,12,High,10,8,5,Best,Verygood,Good,Excellent,12,No,low,0,6,Poor,good
963,1963,Donna Vega,49,Female,Divorsed,27-05-1998,Research & Development,Laboratory Technician,Medical,High,Medium,3,High,6,High,10,4,1,Good,Excellent,Good,poor,5,No,Outstanding,0,11,Poor,good
964,1964,Alexander Smith,25,Female,Single,20-03-2006,Research & Development,Manufacturing Director,Medical,Medium,Low,4,Very_High,22,Low,10,16,4,Good,Excellent,Outstanding,poor,12,No,Excellent,0,10,Poor,Outstanding
965,1965,Kelly Clark,33,male,Divorsed,21-10-2000,Development,Developer,Life Sciences,Very_High,Medium,2,Medium,22,Medium,8,20,5,Better,Excellent,Excellent,fair,6,No,low,1,4,Poor,Excellent
966,1966,Melissa Reeves,56,male,Married,14-12-2002,Research & Development,Laboratory Technician,Medical,Low,Low,2,Very_High,25,Medium,10,21,1,Better,In-adequate,Outstanding,satistfactory,4,Yes,Outstanding,1,16,Good,Outstanding
967,1967,Pam Middleton,25,Female,Single,01-08-1995,Sales,Sales Executive,Marketing,High,Medium,4,Medium,6,High,8,5,1,Better,good,Satisfactory,fair,6,No,Outstanding,1,10,Poor,low
968,1968,Cynthia Flores,23,Female,Single,14-02-1999,Development,Developer,Life Sciences,Medium,High,1,Very_High,25,Medium,9,25,5,Better,In-adequate,Excellent,Excellent,4,No,Outstanding,0,11,Poor,Excellent
969,1969,Julie Simon,57,male,Married,31-03-1993,Research & Development,Laboratory Technician,Medical,Low,High,1,Medium,22,Very_High,8,18,2,Good,Verygood,Satisfactory,fair,12,No,Excellent,0,5,Poor,low
970,1970,Adam Martinez,57,Female,Married,15-04-2012,Research & Development,Healthcare Representative,Medical,Medium,High,2,Very_High,6,Very_High,10,1,5,Best,poor,Excellent,satistfactory,7,Yes,good,1,10,Good,Excellent
971,1971,Rebecca Oconnell,45,male,Married,28-09-2011,Development,Developer,Life Sciences,Medium,Medium,4,Low,6,Low,10,4,4,Better,poor,Outstanding,Excellent,12,Yes,Outstanding,1,4,Good,Outstanding
972,1972,Joshua Mendez,50,Female,Single,17-05-2007,Development,Developer,Life Sciences,Very_High,Low,2,Low,12,Very_High,9,6,5,Better,Excellent,Satisfactory,good,11,No,Outstanding,0,5,Poor,low
973,1973,Tina Wright PhD,58,male,Single,30-06-1998,Human Resources,Human Resources,Technical Degree,High,High,4,Medium,22,Medium,10,19,5,Good,Excellent,Outstanding,poor,6,Yes,Outstanding,0,7,Good,Outstanding
974,1974,John Daniels II,51,male,Married,01-05-2007,Development,Developer,Life Sciences,Very_High,Low,5,Very_High,12,Medium,9,10,2,Better,Satisfactory,Good,fair,13,No,Excellent,0,8,Poor,good
975,1975,Nicholas Martin,41,male,Married,16-07-2021,Research & Development,Research Director,Medical,High,Medium,1,High,12,Very_High,9,8,6,Good,Excellent,Good,satistfactory,11,Yes,Outstanding,1,9,Good,good
976,1976,Debra Smith,48,Female,Married,21-06-1992,Development,Developer,Life Sciences,Very_High,Very_High,3,High,20,High,8,15,1,Good,Excellent,Satisfactory,satistfactory,8,No,low,1,14,Poor,low
977,1977,Stephen Guzman,21,male,Single,13-12-2007,Sales,Sales Executive,Marketing,Low,Low,3,High,6,Medium,9,5,1,Bad,Satisfactory,Excellent,fair,12,No,Outstanding,0,16,Poor,Excellent
978,1978,Christopher Moore,60,male,Divorsed,03-06-2002,Research & Development,Laboratory Technician,Medical,Medium,Low,2,Low,22,Very_High,8,20,3,Best,Satisfactory,Good,Excellent,8,Yes,low,1,14,Good,good
979,1979,Robert Dennis,23,male,Married,10-01-2018,Development,Developer,Life Sciences,High,Very_High,4,High,25,Low,9,25,2,Best,good,Satisfactory,poor,5,No,good,1,2,Poor,low
980,1980,Sarah Flynn,31,male,Single,19-08-2011,Research & Development,Manager R&D,Medical,High,Low,2,High,12,Low,8,8,1,Better,good,Outstanding,Excellent,7,No,good,0,2,Poor,Outstanding
981,1981,Ronnie Bryant,37,Female,Single,05-08-2019,Sales,Sales Executive,Marketing,Medium,Low,5,Very_High,20,Very_High,8,15,1,Good,In-adequate,Excellent,good,8,Yes,low,0,12,Good,Excellent
982,1982,Alex Harrison,24,Female,Divorsed,11-06-2019,Research & Development,Research Scientist,Medical,High,Low,4,Low,12,High,10,8,4,Good,Satisfactory,Satisfactory,fair,14,Yes,good,1,13,Good,low
983,1983,Veronica David,38,male,Married,31-07-2012,Development,Developer,Life Sciences,Very_High,High,2,High,25,Medium,10,23,5,Bad,In-adequate,Outstanding,fair,12,Yes,low,1,14,Good,Outstanding
984,1984,Leslie Craig,48,male,Single,27-11-2018,Research & Development,Healthcare Representative,Medical,Medium,Low,4,Very_High,25,Very_High,8,21,4,Better,Satisfactory,Excellent,fair,13,Yes,good,1,5,Good,Excellent
985,1985,Nicole Adams,56,Female,Married,23-11-2005,Research & Development,Laboratory Technician,Other,Low,Low,3,Low,25,Very_High,10,21,6,Better,In-adequate,Excellent,Excellent,12,No,low,0,5,Poor,Excellent
986,1986,Gregory Barton,32,Female,Married,03-11-2020,Sales,Sales Executive,Marketing,Very_High,High,5,Very_High,20,Very_High,8,15,1,Better,good,Satisfactory,good,9,Yes,Excellent,1,8,Good,low
987,1987,Danielle Murray,36,male,Married,09-11-2009,Development,Developer,Life Sciences,Medium,Medium,1,High,25,Low,9,23,2,Good,good,Good,fair,13,Yes,Outstanding,0,8,Good,good
988,1988,Kelly Mcknight,28,Female,Single,11-07-2012,Research & Development,Manager,Technical Degree,Very_High,Low,4,Medium,12,High,9,6,2,Good,poor,Satisfactory,good,13,No,good,0,1,Poor,low
989,1989,Joshua Lane,43,Female,Married,01-12-2013,Research & Development,Manager R&D,Medical,Low,Very_High,4,Low,6,Medium,10,5,5,Best,good,Good,fair,10,Yes,Excellent,1,6,Good,good
990,1990,Mr. Alan Hall,27,Female,Single,09-09-2001,Development,Developer,Life Sciences,Medium,Medium,1,Very_High,25,Low,8,22,3,Bad,Verygood,Outstanding,fair,12,Yes,low,0,9,Good,Outstanding
991,1991,Tara Robinson,46,male,Married,08-03-2022,Research & Development,Manager R&D,Medical,Medium,High,2,High,6,Medium,10,2,5,Better,Satisfactory,Excellent,poor,6,No,low,1,11,Poor,Excellent
992,1992,Manuel Peters,25,Female,Single,06-06-2018,Development,Developer,Life Sciences,Very_High,High,5,Medium,25,High,9,25,4,Best,In-adequate,Outstanding,poor,4,No,low,0,4,Poor,Outstanding
993,1993,Mark Williams,38,male,Married,13-06-2020,Development,Developer,Life Sciences,Low,Low,3,High,20,Medium,8,15,6,Bad,good,Excellent,poor,9,No,low,0,15,Poor,Excellent
994,1994,Steven Brown,33,Female,Married,07-07-2012,Research & Development,Manager R&D,Medical,Low,Low,2,Low,6,Very_High,10,2,4,Better,In-adequate,Outstanding,fair,10,No,good,1,7,Poor,Outstanding
995,1995,Sharon Lopez,49,Female,Married,07-06-2007,Development,Developer,Life Sciences,Very_High,Low,4,High,12,Very_High,8,10,6,Best,poor,Excellent,Excellent,13,No,Outstanding,0,12,Poor,Excellent
996,1996,April Hill,43,Female,Divorsed,24-11-2020,Sales,Manager,Marketing,High,Medium,4,Low,6,Medium,10,5,4,Bad,Verygood,Good,good,7,No,low,0,8,Poor,good
997,1997,Anthony Adams,22,male,Divorsed,01-02-2013,Development,Developer,Life Sciences,High,Medium,5,High,20,Medium,9,13,6,Best,Satisfactory,Excellent,satistfactory,6,No,Excellent,1,8,Poor,Excellent
998,1998,Kayla Glenn,38,Female,Married,12-07-1999,Human Resources,Human Resources,Human Resources,High,High,1,High,12,Very_High,10,6,1,Best,good,Good,satistfactory,8,Yes,Outstanding,1,1,Good,good
999,1999,Maria Lopez,42,Female,Divorsed,10-12-2011,Development,Developer,Life Sciences,Medium,Low,1,Medium,25,High,9,21,6,Bad,good,Outstanding,Excellent,13,No,Excellent,0,13,Poor,Outstanding
1000,2000,Erica Tran,29,Female,Single,24-07-2009,Sales,Sales Executive,Medical,Low,Medium,1,Very_High,20,Low,8,12,1,Good,Satisfactory,Outstanding,satistfactory,9,Yes,Outstanding,0,8,Good,Outstanding
1001,2001,David Mata,52,Female,Single,04-07-2005,Research & Development,Manager R&D,Medical,Very_High,Medium,1,Very_High,12,Very_High,9,7,4,Better,Excellent,Satisfactory,satistfactory,8,Yes,good,0,14,Good,low
1002,2002,James Mckinney,30,male,Married,25-01-2006,Development,Developer,Life Sciences,Very_High,Low,3,High,25,Low,8,25,2,Best,Satisfactory,Satisfactory,satistfactory,4,No,good,1,15,Poor,low
1003,2003,Tiffany King,52,male,Married,03-06-2016,Development,Developer,Life Sciences,Low,High,5,Very_High,6,High,8,4,3,Bad,good,Satisfactory,fair,14,No,Excellent,1,16,Poor,low
1004,2004,Tiffany Marks,40,Female,Married,12-10-1992,Development,Developer,Life Sciences,High,Medium,1,Low,22,Very_High,10,18,3,Good,In-adequate,Excellent,poor,8,Yes,low,0,5,Good,Excellent
1005,2005,David Compton,44,male,Married,11-01-2005,Sales,Sales Executive,Medical,Low,High,5,Very_High,22,Medium,9,19,3,Better,Verygood,Outstanding,good,14,Yes,good,0,4,Good,Outstanding
1006,2006,Adrian Norris,46,male,Divorsed,20-10-2021,Development,Developer,Life Sciences,Very_High,Medium,4,Low,22,Very_High,10,16,2,Better,Satisfactory,Good,good,9,Yes,Excellent,0,14,Good,good
1007,2007,Kimberly Lowe,34,Female,Single,25-04-2005,Research & Development,Research Scientist,Other,Very_High,High,5,Medium,6,High,9,5,1,Bad,In-adequate,Outstanding,satistfactory,6,No,low,0,1,Poor,Outstanding
1008,2008,Tina Gray,52,male,Married,29-06-2007,Human Resources,Human Resources,Medical,High,Medium,4,High,12,Low,10,6,6,Good,Satisfactory,Excellent,poor,10,Yes,Excellent,0,6,Good,Excellent
1009,2009,Jerry Hamilton,44,Female,Divorsed,24-01-2015,Research & Development,Laboratory Technician,Other,Medium,Low,3,Medium,12,Medium,8,8,2,Better,good,Satisfactory,Excellent,6,No,Excellent,1,4,Poor,low
1010,2010,Zachary Harmon,37,Female,Single,11-11-2013,Development,Developer,Life Sciences,High,High,2,High,25,High,8,22,3,Good,good,Good,fair,12,Yes,Outstanding,0,10,Good,good
1011,2011,Jerry Alvarez,48,Female,Single,18-05-2004,Research & Development,Manufacturing Director,Technical Degree,High,Low,5,Medium,6,Low,10,3,6,Best,Satisfactory,Outstanding,good,12,No,good,0,5,Poor,Outstanding
1012,2012,Melissa Walker,27,male,Divorsed,22-05-2017,Research & Development,Research Scientist,Medical,Very_High,Very_High,5,Low,22,Medium,9,17,3,Better,In-adequate,Good,good,7,Yes,low,0,11,Good,good
1013,2013,Bethany Knox,38,Female,Married,28-02-2002,Development,Developer,Life Sciences,High,Very_High,1,High,6,Low,8,3,3,Better,Verygood,Good,good,5,No,Excellent,0,12,Poor,good
1014,2014,Lawrence Jensen,57,male,Single,29-11-2015,Research & Development,Research Director,Medical,Very_High,High,1,High,12,Medium,10,8,6,Best,good,Excellent,fair,5,No,low,0,2,Poor,Excellent
1015,2015,Elizabeth Figueroa,49,male,Married,01-07-2014,Development,Developer,Life Sciences,Low,Low,2,Very_High,12,Low,9,8,1,Better,Excellent,Good,Excellent,9,Yes,Outstanding,1,1,Good,good
1016,2016,Tracy Williams,22,Female,Married,21-01-2014,Development,Developer,Life Sciences,Medium,Medium,2,Low,25,Medium,10,21,4,Good,In-adequate,Outstanding,Excellent,12,Yes,Outstanding,0,13,Good,Outstanding
1017,2017,Jessica Meyer,33,Female,Single,18-02-2011,Development,Developer,Life Sciences,Medium,High,3,Low,6,Low,9,4,1,Good,good,Good,fair,4,Yes,low,0,7,Good,good
1018,2018,Sarah Hatfield,56,Female,Single,20-09-2013,Research & Development,Research Scientist,Medical,Very_High,Very_High,4,Low,12,Very_High,9,8,1,Best,In-adequate,Outstanding,fair,10,Yes,Excellent,0,5,Good,Outstanding
